14:57:06.778 [main] DEBUG o.j.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
14:57:06.868 [main] DEBUG o.h.j.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
14:57:06.868 [main] DEBUG o.h.j.HibernatePersistenceProvider - Checking persistence-unit [name=persistence-test, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [persistence-test]
14:57:06.869 [main] DEBUG o.h.j.b.s.ProviderChecker - Persistence-unit [persistence-test] requested PersistenceProvider [org.hibernate.ejb.HibernatePersistence]
14:57:06.870 [main] WARN  o.h.j.b.s.ProviderChecker - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
14:57:06.879 [main] DEBUG o.h.j.i.u.LogHelper - PersistenceUnitInfo [
	name: persistence-test
	persistence provider classname: org.hibernate.ejb.HibernatePersistence
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/nazar/OneDrive/%d0%94%d0%be%d0%ba%d1%83%d0%bc%d0%b5%d0%bd%d1%82%d1%8b/Java%20Projects/Hibernate/target/classes
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		hibernate.connection.username: postgres
		hibernate.connection.password: Nazar19971
		hibernate.connection.pool_size: 1
		hibernate.dialect: org.hibernate.dialect.PostgreSQL9Dialect
		hibernate.connection.url: jdbc:postgresql://localhost:5432/postgres
		hibernate.show_sql: true
		hibernate.connection.driver_class: org.postgresql.Driver
		hibernate.current_session_context_class: thread]
14:57:06.884 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
14:57:06.886 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
14:57:06.890 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
14:57:07.003 [main] INFO  o.h.Version - HHH000412: Hibernate Core {5.4.10.Final}
14:57:07.004 [main] DEBUG o.h.c.Environment - HHH000206: hibernate.properties not found
14:57:07.130 [main] DEBUG o.h.s.s.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
14:57:07.143 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
14:57:07.144 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
14:57:07.164 [main] INFO  o.h.a.c.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
15:09:43.724 [main] DEBUG o.h.i.SessionFactoryImpl - Instantiating session factory with properties: {sun.desktop=windows, awt.toolkit=sun.awt.windows.WToolkit, java.specification.version=1.8, file.encoding.pkg=sun.io, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1251, hibernate.dialect=org.hibernate.dialect.PostgreSQL9Dialect, java.class.path=C:\Program Files\Java\jdk1.8.0_221\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\deploy.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\access-bridge-64.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\cldrdata.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\dnsns.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\jaccess.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\jfxrt.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\localedata.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\nashorn.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\sunec.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\sunjce_provider.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\sunmscapi.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\sunpkcs11.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext\zipfs.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\javaws.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\jfxswt.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\management-agent.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\plugin.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\rt.jar;C:\Users\nazar\OneDrive\Документы\Java Projects\Hibernate\target\classes;C:\Users\nazar\.m2\repository\org\hibernate\hibernate-core\5.4.10.Final\hibernate-core-5.4.10.Final.jar;C:\Users\nazar\.m2\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\Users\nazar\.m2\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\Users\nazar\.m2\repository\org\javassist\javassist\3.24.0-GA\javassist-3.24.0-GA.jar;C:\Users\nazar\.m2\repository\net\bytebuddy\byte-buddy\1.10.2\byte-buddy-1.10.2.jar;C:\Users\nazar\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\nazar\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\nazar\.m2\repository\org\jboss\jandex\2.1.1.Final\jandex-2.1.1.Final.jar;C:\Users\nazar\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\nazar\.m2\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\Users\nazar\.m2\repository\org\dom4j\dom4j\2.1.1\dom4j-2.1.1.jar;C:\Users\nazar\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.0.Final\hibernate-commons-annotations-5.1.0.Final.jar;C:\Users\nazar\.m2\repository\javax\xml\bind\jaxb-api\2.3.1\jaxb-api-2.3.1.jar;C:\Users\nazar\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\Users\nazar\.m2\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\Users\nazar\.m2\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\Users\nazar\.m2\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\Users\nazar\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\Users\nazar\.m2\repository\com\vladmihalcea\hibernate-types-52\2.9.9\hibernate-types-52-2.9.9.jar;C:\Users\nazar\.m2\repository\postgresql\postgresql\9.1-901-1.jdbc4\postgresql-9.1-901-1.jdbc4.jar;C:\Users\nazar\.m2\repository\org\postgresql\postgresql\42.2.5\postgresql-42.2.5.jar;C:\Users\nazar\.m2\repository\org\slf4j\slf4j-api\1.7.28\slf4j-api-1.7.28.jar;C:\Users\nazar\.m2\repository\ch\qos\logback\logback-classic\1.2.3\logback-classic-1.2.3.jar;C:\Users\nazar\.m2\repository\ch\qos\logback\logback-core\1.2.3\logback-core-1.2.3.jar;C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.1\lib\idea_rt.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=http://java.oracle.com/, user.timezone=Europe/Helsinki, javax.persistence.jdbc.user=****, javax.persistence.jdbc.url=jdbc:postgresql://localhost:5432/postgres, os.name=Windows 10, java.vm.specification.version=1.8, user.country=RU, sun.java.launcher=SUN_STANDARD, local.setting.IS_JTA_TXN_COORD=false, sun.boot.library.path=C:\Program Files\Java\jdk1.8.0_221\jre\bin, sun.java.command=com.bida.dbconection.Main, sun.cpu.endian=little, user.home=C:\Users\nazar, user.language=ru, java.specification.vendor=Oracle Corporation, java.home=C:\Program Files\Java\jdk1.8.0_221\jre, file.separator=\, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, javax.persistence.jdbc.driver=org.postgresql.Driver, sun.boot.class.path=C:\Program Files\Java\jdk1.8.0_221\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\rt.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\sunrsasign.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_221\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_221\jre\classes, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=1.8.0_221-b11, user.name=nazar, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.endorsed.dirs=C:\Program Files\Java\jdk1.8.0_221\jre\lib\endorsed, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:postgresql://localhost:5432/postgres, file.encoding=UTF-8, hibernate.ejb.persistenceUnitName=persistence-test, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, hibernate.current_session_context_class=thread, hibernate.connection.driver_class=org.postgresql.Driver, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, java.io.tmpdir=C:\Users\nazar\AppData\Local\Temp\, java.version=1.8.0_221, user.dir=C:\Users\nazar\OneDrive\Документы\Java Projects\Hibernate, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.awt.windows.WPrinterJob, hibernate.connection.password=****, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.registry.StandardServiceRegistryBuilder$1@52b56a3e, java.library.path=C:\Program Files\Java\jdk1.8.0_221\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Haskell\bin;C:\Program Files\Haskell Platform\8.6.3\lib\extralibs\bin;C:\Program Files\Haskell Platform\8.6.3\bin;C:\Program Files\Microsoft MPI\Bin\;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Program Files\Git\cmd;C:\Program Files (x86)\Java\jre1.8.0_191\bin;C:\Program Files (x86)\GtkSharp\2.12\bin;C:\Program Files\nodejs\;C:\Program Files\Java\jdk1.8.0_221;C:\Program Files\Java\jdk1.8.0_221;C:\Program Files\apache-maven-3.6.3\bin;C:\Program Files (x86)\Microsoft SQL Server\140\Tools\Binn\;C:\Program Files\Microsoft SQL Server\140\Tools\Binn\;C:\Program Files\Microsoft SQL Server\140\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\140\DTS\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\130\Tools\Binn\;C:\Program Files (x86)\gradle-6.3\bin;C:\Program Files\Haskell Platform\8.6.3\mingw\bin;C:\Users\nazar\AppData\Roaming\cabal\bin;C:\Users\nazar\AppData\Roaming\local\bin;C:\Users\nazar\AppData\Local\Programs\Python\Python37\Scripts\;C:\Users\nazar\AppData\Local\Programs\Python\Python37\;C:\Users\nazar\AppData\Local\Microsoft\WindowsApps;C:\Users\nazar\AppData\Local\GitHubDesktop\bin;C:\Users\nazar\AppData\Local\atom\bin;C:\Users\nazar\AppData\Roaming\npm;C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.1\bin;;C:\Program Files\JetBrains\CLion 2019.3.4\bin;;C:\Users\nazar\AppData\Local\Programs\Microsoft VS Code\bin;C:\Program Files\JetBrains\DataGrip 2020.1\bin;;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, java.vm.version=25.221-b11, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, hibernate.connection.pool_size=1, java.ext.dirs=C:\Program Files\Java\jdk1.8.0_221\jre\lib\ext;C:\WINDOWS\Sun\Java\lib\ext, javax.persistence.jdbc.password=****, java.class.version=52.0}
15:09:43.734 [main] DEBUG o.h.s.s.JaccIntegrator - Skipping JACC integration as it was not enabled
15:09:43.736 [main] DEBUG o.h.i.SessionFactoryImpl - Instantiated session factory
15:09:43.736 [main] DEBUG o.h.t.s.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4ed5eb72] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@4a9f80d3]
15:09:43.766 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.bida.dbconection.domain.Developer] is safe
15:09:43.766 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.bida.dbconection.domain.Developer
15:09:43.779 [main] DEBUG o.h.t.EnumType - Using NAMED-based conversion for Enum com.bida.dbconection.domain.Sex
15:09:43.779 [main] DEBUG o.h.t.EnumType - Using NAMED-based conversion for Enum com.bida.dbconection.domain.Sex
15:09:43.779 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.bida.dbconection.domain.Developer] is safe
15:09:43.779 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.bida.dbconection.domain.Developer
15:09:43.980 [main] DEBUG o.h.t.EnumType - Using NAMED-based conversion for Enum com.bida.dbconection.domain.Sex
15:09:43.980 [main] DEBUG o.h.t.EnumType - Using NAMED-based conversion for Enum com.bida.dbconection.domain.Sex
15:09:43.988 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.bida.dbconection.domain.Project] is safe
15:09:43.989 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.bida.dbconection.domain.Project
15:09:43.989 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.bida.dbconection.domain.Project] is safe
15:09:43.989 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.bida.dbconection.domain.Project
15:09:44.004 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.bida.dbconection.domain.Developer
15:09:44.004 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id_developer from developers where id_developer =?
15:09:44.004 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Snapshot select: select developer_.id_developer, developer_.age as age2_0_, developer_.it_company_id as it_compa3_0_, developer_.name as name4_0_, developer_.salary as salary5_0_, developer_.sex as sex6_0_ from developers developer_ where developer_.id_developer=?
15:09:44.004 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert 0: insert into developers (age, it_company_id, name, salary, sex, id_developer) values (?, ?, ?, ?, ?, ?)
15:09:44.004 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update 0: update developers set age=?, it_company_id=?, name=?, salary=?, sex=? where id_developer=?
15:09:44.004 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete 0: delete from developers where id_developer=?
15:09:44.020 [main] DEBUG o.h.l.p.b.i.s.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6f63c44f]
15:09:44.021 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : age
15:09:44.021 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : itCompanyId
15:09:44.021 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : name
15:09:44.021 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : salary
15:09:44.021 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : sex
15:09:44.021 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
15:09:44.030 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
15:09:44.033 [main] DEBUG o.h.l.p.b.s.LoadPlanTreePrinter - LoadPlan(entity=com.bida.dbconection.domain.Developer)
    - Returns
       - EntityReturnImpl(entity=com.bida.dbconection.domain.Developer, querySpaceUid=<gen:0>, path=com.bida.dbconection.domain.Developer)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.bida.dbconection.domain.Developer)
          - SQL table alias mapping - developer0_
          - alias suffix - 0_
          - suffixed key columns - {id_devel1_0_0_}

15:09:44.034 [main] DEBUG o.h.l.e.p.EntityLoader - Static select for entity com.bida.dbconection.domain.Developer [NONE]: select developer0_.id_developer as id_devel1_0_0_, developer0_.age as age2_0_0_, developer0_.it_company_id as it_compa3_0_0_, developer0_.name as name4_0_0_, developer0_.salary as salary5_0_0_, developer0_.sex as sex6_0_0_ from developers developer0_ where developer0_.id_developer=?
15:09:44.034 [main] DEBUG o.h.l.p.b.i.s.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@e93f3d5]
15:09:44.035 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : age
15:09:44.035 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : itCompanyId
15:09:44.035 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : name
15:09:44.035 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : salary
15:09:44.035 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : sex
15:09:44.035 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
15:09:44.035 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
15:09:44.035 [main] DEBUG o.h.l.p.b.s.LoadPlanTreePrinter - LoadPlan(entity=com.bida.dbconection.domain.Developer)
    - Returns
       - EntityReturnImpl(entity=com.bida.dbconection.domain.Developer, querySpaceUid=<gen:0>, path=com.bida.dbconection.domain.Developer)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.bida.dbconection.domain.Developer)
          - SQL table alias mapping - developer0_
          - alias suffix - 0_
          - suffixed key columns - {id_devel1_0_0_}

15:09:44.035 [main] DEBUG o.h.l.e.p.EntityLoader - Static select for entity com.bida.dbconection.domain.Developer [READ]: select developer0_.id_developer as id_devel1_0_0_, developer0_.age as age2_0_0_, developer0_.it_company_id as it_compa3_0_0_, developer0_.name as name4_0_0_, developer0_.salary as salary5_0_0_, developer0_.sex as sex6_0_0_ from developers developer0_ where developer0_.id_developer=?
15:09:44.046 [main] DEBUG o.h.l.Loader - Static select for action ACTION_MERGE on entity com.bida.dbconection.domain.Developer: select developer0_.id_developer as id_devel1_0_0_, developer0_.age as age2_0_0_, developer0_.it_company_id as it_compa3_0_0_, developer0_.name as name4_0_0_, developer0_.salary as salary5_0_0_, developer0_.sex as sex6_0_0_ from developers developer0_ where developer0_.id_developer=?
15:09:44.046 [main] DEBUG o.h.l.Loader - Static select for action ACTION_REFRESH on entity com.bida.dbconection.domain.Developer: select developer0_.id_developer as id_devel1_0_0_, developer0_.age as age2_0_0_, developer0_.it_company_id as it_compa3_0_0_, developer0_.name as name4_0_0_, developer0_.salary as salary5_0_0_, developer0_.sex as sex6_0_0_ from developers developer0_ where developer0_.id_developer=?
15:09:44.046 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.bida.dbconection.domain.Project
15:09:44.046 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id_project from projects where id_project =?
15:09:44.046 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Snapshot select: select project_.id_project, project_.developers_amount as develope2_1_, project_.end_date as end_date3_1_, project_.name as name4_1_, project_.start_date as start_da5_1_ from projects project_ where project_.id_project=?
15:09:44.046 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert 0: insert into projects (developers_amount, end_date, name, start_date, id_project) values (?, ?, ?, ?, ?)
15:09:44.046 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update 0: update projects set developers_amount=?, end_date=?, name=?, start_date=? where id_project=?
15:09:44.046 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete 0: delete from projects where id_project=?
15:09:44.046 [main] DEBUG o.h.l.p.b.i.s.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2caf6912]
15:09:44.047 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : developersAmount
15:09:44.047 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : endDate
15:09:44.047 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : name
15:09:44.047 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : startDate
15:09:44.047 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
15:09:44.047 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
15:09:44.047 [main] DEBUG o.h.l.p.b.s.LoadPlanTreePrinter - LoadPlan(entity=com.bida.dbconection.domain.Project)
    - Returns
       - EntityReturnImpl(entity=com.bida.dbconection.domain.Project, querySpaceUid=<gen:0>, path=com.bida.dbconection.domain.Project)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.bida.dbconection.domain.Project)
          - SQL table alias mapping - project0_
          - alias suffix - 0_
          - suffixed key columns - {id_proje1_1_0_}

15:09:44.047 [main] DEBUG o.h.l.e.p.EntityLoader - Static select for entity com.bida.dbconection.domain.Project [NONE]: select project0_.id_project as id_proje1_1_0_, project0_.developers_amount as develope2_1_0_, project0_.end_date as end_date3_1_0_, project0_.name as name4_1_0_, project0_.start_date as start_da5_1_0_ from projects project0_ where project0_.id_project=?
15:09:44.047 [main] DEBUG o.h.l.p.b.i.s.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@34237b90]
15:09:44.047 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : developersAmount
15:09:44.048 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : endDate
15:09:44.048 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : name
15:09:44.048 [main] DEBUG o.h.p.w.s.MetamodelGraphWalker - Visiting attribute path : startDate
15:09:44.048 [main] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
15:09:44.048 [main] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
15:09:44.048 [main] DEBUG o.h.l.p.b.s.LoadPlanTreePrinter - LoadPlan(entity=com.bida.dbconection.domain.Project)
    - Returns
       - EntityReturnImpl(entity=com.bida.dbconection.domain.Project, querySpaceUid=<gen:0>, path=com.bida.dbconection.domain.Project)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.bida.dbconection.domain.Project)
          - SQL table alias mapping - project0_
          - alias suffix - 0_
          - suffixed key columns - {id_proje1_1_0_}

15:09:44.048 [main] DEBUG o.h.l.e.p.EntityLoader - Static select for entity com.bida.dbconection.domain.Project [READ]: select project0_.id_project as id_proje1_1_0_, project0_.developers_amount as develope2_1_0_, project0_.end_date as end_date3_1_0_, project0_.name as name4_1_0_, project0_.start_date as start_da5_1_0_ from projects project0_ where project0_.id_project=?
15:09:44.048 [main] DEBUG o.h.l.Loader - Static select for action ACTION_MERGE on entity com.bida.dbconection.domain.Project: select project0_.id_project as id_proje1_1_0_, project0_.developers_amount as develope2_1_0_, project0_.end_date as end_date3_1_0_, project0_.name as name4_1_0_, project0_.start_date as start_da5_1_0_ from projects project0_ where project0_.id_project=?
15:09:44.048 [main] DEBUG o.h.l.Loader - Static select for action ACTION_REFRESH on entity com.bida.dbconection.domain.Project: select project0_.id_project as id_proje1_1_0_, project0_.developers_amount as develope2_1_0_, project0_.end_date as end_date3_1_0_, project0_.name as name4_1_0_, project0_.start_date as start_da5_1_0_ from projects project0_ where project0_.id_project=?
15:09:44.065 [main] DEBUG o.h.t.EnumType - Using NAMED-based conversion for Enum com.bida.dbconection.domain.Sex
15:09:44.065 [main] DEBUG o.h.t.EnumType - Using NAMED-based conversion for Enum com.bida.dbconection.domain.Sex
15:09:44.070 [main] DEBUG o.h.t.s.s.SchemaManagementToolCoordinator - No actions specified; doing nothing
15:09:44.074 [main] DEBUG o.h.q.s.NamedQueryRepository - Checking 0 named HQL queries
15:09:44.075 [main] DEBUG o.h.q.s.NamedQueryRepository - Checking 0 named SQL queries
15:09:44.082 [main] DEBUG o.h.i.SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@5b78fdb1
15:09:44.083 [main] DEBUG o.h.i.SessionFactoryRegistry - Registering SessionFactory: b891b4fa-f3ae-4ef6-bd37-e19cd77c7f5d (<unnamed>)
15:09:44.083 [main] DEBUG o.h.i.SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
15:09:44.138 [main] DEBUG o.h.s.i.StatisticsInitiator - Statistics initialized [enabled=false]
15:09:44.175 [main] DEBUG o.h.SQL - select * from developers
15:09:44.177 [main] DEBUG o.h.l.Loader - Result set row: 0
15:09:44.179 [main] DEBUG o.h.l.Loader - Result row: EntityKey[com.bida.dbconection.domain.Developer#1]
15:09:44.185 [main] DEBUG o.h.l.Loader - Result set row: 1
15:09:44.185 [main] DEBUG o.h.l.Loader - Result row: EntityKey[com.bida.dbconection.domain.Developer#2]
15:09:44.185 [main] DEBUG o.h.l.Loader - Result set row: 2
15:09:44.185 [main] DEBUG o.h.l.Loader - Result row: EntityKey[com.bida.dbconection.domain.Developer#3]
15:09:44.185 [main] DEBUG o.h.l.Loader - Result set row: 3
15:09:44.185 [main] DEBUG o.h.l.Loader - Result row: EntityKey[com.bida.dbconection.domain.Developer#4]
15:09:44.185 [main] DEBUG o.h.l.Loader - Result set row: 4
